trakt_id,title,year,director,actors,language,runtime,watchers,votes,comment_count,translations_count,genres,country,certification,rating_1_votes,rating_2_votes,rating_3_votes,rating_4_votes,rating_5_votes,rating_6_votes,rating_7_votes,rating_8_votes,rating_9_votes,rating_10_votes
8179,Diner,1982,Barry Levinson,"Steve Guttenberg, Daniel Stern, Mickey Rourke",en,110.0,1060,501,6,19,"comedy, drama",us,R,9,4,7,14,24,92,131,92,37,50
6644,Class of 1984,1982,Mark L. Lester,"Perry King, Tim Van Patten, Roddy McDowall",en,98.0,1380,515,10,21,"action, crime, drama, thriller",ca,R,13,3,7,23,61,149,143,66,13,37
9501,Missing,1982,Costa-Gavras,"Jack Lemmon, Sissy Spacek, Melanie Mayron",en,123.0,991,464,3,21,"drama, mystery, thriller",us,PG,6,1,1,3,18,51,144,138,47,55
6437,Banana Joe,1982,Steno,"Bud Spencer, Marina Langner, Mario Scarpetta",it,96.0,1605,474,0,21,"action, comedy",it,,7,3,2,16,29,122,120,88,26,61
14591,The Man from Snowy River,1982,George T. Miller,"Tom Burlinson, Sigrid Thornton, Terence Donovan",en,104.0,1435,440,2,26,"western, romance, drama, adventure, family",au,PG,9,5,7,9,16,67,78,89,19,74
8912,Night Shift,1982,Ron Howard,"Henry Winkler, Michael Keaton, Shelley Long",en,106.0,1673,456,1,20,comedy,us,R,5,0,4,9,34,136,113,52,27,35
10760,Deathtrap,1982,Sidney Lumet,"Michael Caine, Christopher Reeve, Dyan Cannon",en,116.0,1006,438,4,20,"comedy, thriller, crime, drama",us,PG,7,2,4,7,21,80,149,114,19,33
4971,Trail of the Pink Panther,1982,Blake Edwards,"David Niven, Peter Sellers, Capucine",en,96.0,1618,464,2,30,"comedy, crime, mystery",us,PG,15,31,21,56,92,98,52,34,5,60
6933,The Gendarme and the Gendarmettes,1982,"Tony Aboyantz, Jean Girault","Louis de Funès, Michel Galabru, Maurice Risch",fr,100.0,1823,408,2,27,comedy,fr,,5,6,7,23,53,108,105,49,19,32
10075,The Best Little Whorehouse in Texas,1982,Colin Higgins,"Burt Reynolds, Dolly Parton, Dom DeLuise",en,114.0,1557,387,4,17,"comedy, musical",us,R,7,4,6,21,28,98,62,69,23,69
33134,Pieces,1982,Juan Piquer Simón,"Christopher George, Lynda Day George, Frank Braña",es,85.0,945,421,10,17,"horror, thriller",es,R,10,9,17,37,66,121,72,49,10,30
14355,Zapped!,1982,Robert J. Rosenthal,"Scott Baio, Willie Aames, Robert Mandan",en,98.0,1593,427,3,19,comedy,us,R,15,15,15,42,62,95,67,35,8,28
6622,The Year of Living Dangerously,1982,Peter Weir,"Mel Gibson, Sigourney Weaver, Linda Hunt",en,114.0,931,379,1,21,"drama, romance",au,PG,6,4,0,8,8,100,117,89,15,32
4111,A Midsummer Night's Sex Comedy,1982,Woody Allen,"Woody Allen, Mia Farrow, José Ferrer",en,88.0,874,386,0,22,"comedy, romance",us,PG,7,4,5,12,35,125,104,54,9,28
6963,Monty Python Live at the Hollywood Bowl,1982,"Terry Hughes, Ian MacNaughton","Terry Gilliam, John Cleese, Graham Chapman",en,80.0,1029,350,1,19,comedy,us,R,5,2,2,4,8,23,72,93,48,48
13397,Richard Pryor: Live on the Sunset Strip,1982,Joe Layton,"Richard Pryor, Gene Cross, Julie Hampton",en,82.0,1095,345,0,4,"comedy, documentary",us,R,5,8,5,12,7,41,55,102,36,74
19642,The New York Ripper,1982,Lucio Fulci,"Jack Hedley, Almanta Suska, Howard Ross",it,93.0,931,381,4,19,"horror, thriller, crime, mystery",it,NR,11,14,9,24,34,108,94,49,10,28
17117,Q: The Winged Serpent,1982,Larry Cohen,"Michael Moriarty, Candy Clark, David Carradine",en,93.0,890,389,5,13,"horror, crime, mystery",us,R,13,13,18,28,78,111,68,30,14,14
33201,White Dog,1982,Samuel Fuller,"Kristy McNichol, Paul Winfield, Burl Ives",en,90.0,674,336,5,20,"drama, horror, thriller",us,PG,4,5,3,12,23,71,84,73,22,39
16572,The Last American Virgin,1982,Boaz Davidson,"Lawrence Monoson, Diane Franklin, Steve Antin",en,93.0,1226,338,6,17,comedy,us,R,8,3,12,21,34,85,75,36,13,51
19039,The Plague Dogs,1982,Martin Rosen,"John Hurt, Christopher Benjamin, James Bolam",en,86.0,605,308,5,15,"adventure, animation, drama",gb,NR,3,1,3,3,8,34,86,86,33,51
26355,The House on Sorority Row,1982,Mark Rosman,"Kate McNeil, Eileen Davidson, Janis Ward",en,91.0,828,352,4,19,"horror, mystery, thriller",us,R,10,5,9,25,83,92,53,17,13,17
54,Raiders of the Lost Ark,1981,Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman",en,115.0,104876,26178,80,40,"action, adventure",us,PG,91,58,71,153,350,1532,4226,8212,5583,5902
607,The Evil Dead,1981,Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor",en,85.0,24075,8111,61,35,horror,us,NC-17,91,94,116,242,398,1242,2220,1979,730,999
4314,Mad Max 2,1981,George Miller,"Mel Gibson, Bruce Spence, Michael Preston",en,96.0,28064,7650,40,33,"action, adventure, science-fiction, thriller",au,R,66,38,50,128,255,988,2177,2294,851,802
846,Escape from New York,1981,John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine",en,99.0,21298,5942,30,35,"action, science-fiction, thriller",us,R,44,45,47,140,310,1069,1949,1415,358,565
6096,The Fox and the Hound,1981,"Art Stevens, Ted Berman, Richard Rich","Mickey Rooney, Kurt Russell, Pearl Bailey",en,82.0,20739,4721,13,31,"adventure, animation, drama, family",us,G,39,38,22,84,194,787,1553,1026,334,643
307,Das Boot,1981,Wolfgang Petersen,"Jürgen Prochnow, Herbert Grönemeyer, Klaus Wennemann",de,150.0,13065,4305,15,37,"drama, history, war",de,R,35,18,9,24,70,226,620,1434,988,881
657,An American Werewolf in London,1981,John Landis,"David Naughton, Jenny Agutter, Griffin Dunne",en,97.0,12496,4243,27,28,"horror, comedy",us,R,27,30,34,95,178,628,1201,1176,390,484
571,For Your Eyes Only,1981,John Glen,"Roger Moore, Carole Bouquet, Chaim Topol",en,128.0,17780,3961,30,36,"action, adventure, thriller",gb,PG,53,34,38,86,236,1115,1224,658,142,375
6384,Halloween II,1981,Rick Rosenthal,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers",en,92.0,13433,3876,45,32,horror,us,R,44,36,140,160,381,1102,1047,518,159,289
4994,Friday the 13th Part 2,1981,Steve Miner,"Russell Todd, Amy Steel, John Furey",en,86.0,11410,3342,27,30,"horror, thriller",us,R,52,80,113,178,404,1057,754,378,90,236
6046,Stripes,1981,Ivan Reitman,"Bill Murray, Harold Ramis, Warren Oates",en,106.0,9067,2735,14,26,"action, comedy",us,R,21,17,34,69,136,607,691,675,122,363
6718,Blow Out,1981,Brian De Palma,"John Travolta, Nancy Allen, John Lithgow",en,108.0,5681,2322,16,28,"thriller, crime, mystery",us,R,12,14,9,42,87,373,711,639,229,206
13150,Possession,1981,Andrzej Żuławski,"Isabelle Adjani, Sam Neill, Margit Carstensen",en,124.0,5941,2284,39,27,horror,fr,R,47,44,57,93,153,263,486,518,297,326
23432,Time Bandits,1981,Terry Gilliam,"Craig Warnock, David Rappaport, Kenny Baker",en,116.0,7271,2257,13,27,"adventure, comedy, fantasy, science-fiction, family",gb,PG,26,20,28,79,138,545,538,453,169,261
4816,Scanners,1981,David Cronenberg,"Stephen Lack, Jennifer O'Neill, Michael Ironside",en,103.0,5088,1976,15,27,"science-fiction, horror",ca,R,17,29,22,69,151,546,570,355,94,122
5372,History of the World: Part I,1981,Mel Brooks,"Mel Brooks, Dom DeLuise, Madeline Kahn",en,92.0,8010,1875,7,26,"comedy, musical",us,R,25,13,21,53,120,474,466,334,140,229
6851,Heavy Metal,1981,"John Bruno, Paul Sabella, Gerald Potterton, Jimmy T. Murakami, Pino Van Lamsweerde, John Halas","Rodger Bumpass, John Candy, Jackie Burroughs",en,90.0,6471,1881,14,21,"animation, science-fiction, adventure, fantasy, music",us,R,16,23,32,95,138,503,400,340,93,241
6389,The Cannonball Run,1981,Hal Needham,"Burt Reynolds, Roger Moore, Farrah Fawcett",en,95.0,8384,1819,7,29,"comedy, action, family",us,PG,25,70,29,57,115,424,447,307,93,251
6609,Excalibur,1981,John Boorman,"Nigel Terry, Nicol Williamson, Helen Mirren",en,141.0,5808,1767,13,25,"adventure, fantasy",gb,R,29,20,26,43,85,278,482,426,131,247
6606,Thief,1981,Michael Mann,"James Caan, Tuesday Weld, Robert Prosky",en,123.0,4454,1691,18,28,"crime, thriller, drama",us,R,11,10,10,25,64,235,500,483,194,159
5524,Clash of the Titans,1981,Desmond Davis,"Harry Hamlin, Judi Bowker, Burgess Meredith",en,118.0,5731,1695,14,27,"adventure, fantasy, action",us,PG,19,17,13,61,87,429,437,347,98,187
5455,Porky's,1981,Bob Clark,"Dan Monahan, Mark Herrier, Wyatt Knight",en,94.0,7908,1658,5,25,comedy,ca,R,36,24,62,85,175,449,364,199,71,193
4730,Chariots of Fire,1981,Hugh Hudson,"Ben Cross, Ian Charleson, Cheryl Campbell",en,123.0,4130,1451,11,27,"drama, history",gb,PG,19,16,18,68,75,310,399,338,79,128
6397,The Howling,1981,Joe Dante,"Dee Wallace, Patrick Macnee, Dennis Dugan",en,91.0,3618,1242,21,25,horror,us,R,16,13,35,41,125,373,342,167,37,93
5718,Outland,1981,Peter Hyams,"Sean Connery, Peter Boyle, Frances Sternhagen",en,110.0,3856,1226,12,26,"science-fiction, action, thriller, crime, western",us,R,18,7,14,28,111,366,356,206,37,83
4865,Christiane F.,1981,Uli Edel,"Natja Brunckhorst, Thomas Haustein, Jens Kuphal",de,131.0,3033,1093,7,20,drama,de,R,11,15,3,17,42,144,340,308,107,106
8660,Body Heat,1981,Lawrence Kasdan,"William Hurt, Kathleen Turner, Richard Crenna",en,113.0,2722,1026,7,30,"crime, thriller",us,R,15,6,8,16,42,153,338,259,94,94
8089,Arthur,1981,Steve Gordon,"Dudley Moore, Liza Minnelli, John Gielgud",en,97.0,3210,1033,4,22,"comedy, drama, romance",us,PG,14,15,12,45,43,289,231,220,40,124
10623,Escape to Victory,1981,John Huston,"Sylvester Stallone, Michael Caine, Max von Sydow",en,116.0,2778,891,6,29,"drama, war",us,PG-13,6,6,8,17,52,203,328,169,38,64
15381,My Dinner with Andre,1981,Louis Malle,"Andre Gregory, Wallace Shawn, Jean Lenauer",en,112.0,2124,850,13,20,"drama, comedy",us,PG,14,13,13,30,35,84,190,217,133,121
5930,The Final Conflict,1981,Graham Baker,"Sam Neill, Rossano Brazzi, Don Gordon",en,108.0,3125,976,7,26,"horror, mystery, thriller",us,R,19,45,39,99,222,278,137,49,16,72
26031,My Bloody Valentine,1981,George Mihalka,"Paul Kelman, Lori Hallier, Neil Affleck",en,90.0,2171,851,4,22,"horror, thriller",ca,R,9,14,10,46,128,270,176,101,25,72
6720,Gallipoli,1981,Peter Weir,"Mel Gibson, Mark Lee, Bill Kerr",en,112.0,2125,773,6,27,"drama, history, war",au,PG,11,4,3,7,30,108,243,213,79,75
11836,The Beyond,1981,Lucio Fulci,"Catriona MacColl, David Warbeck, Cinzia Monreale",it,88.0,1935,818,11,18,horror,it,NR,18,13,18,42,91,191,191,143,48,62
14485,The Burning,1981,Tony Maylam,"Brian Matthews, Leah Ayres, Brian Backer",en,91.0,1874,782,11,20,horror,ca,R,14,17,15,49,103,257,161,88,22,56
6840,On Golden Pond,1981,Mark Rydell,"Katharine Hepburn, Henry Fonda, Jane Fonda",en,109.0,1739,674,5,25,"drama, romance",us,PG,6,7,3,24,20,105,148,206,60,95
9033,The Great Muppet Caper,1981,Jim Henson,"Jim Henson, Frank Oz, Dave Goelz",en,97.0,2201,680,5,19,"comedy, family, crime, romance, mystery",gb,G,9,5,4,11,24,134,217,153,34,89
691,Dragonslayer,1981,Matthew Robbins,"Peter MacNicol, Caitlin Clarke, Ralph Richardson",en,108.0,2045,688,7,24,"fantasy, adventure",us,PG,8,9,2,22,48,210,149,150,23,67
44674,Quest for Fire,1981,Jean-Jacques Annaud,"Everett McGill, Ron Perlman, Nicholas Kadi",fr,100.0,1974,665,5,23,"adventure, drama",fr,R,11,7,10,14,47,112,203,169,33,59
3606,Who Finds a Friend Finds a Treasure,1981,Sergio Corbucci,"Terence Hill, Bud Spencer, John Fujioka",it,102.0,2117,611,0,24,"action, adventure, comedy",it,PG,11,7,2,12,34,109,190,85,42,67
4615,The Cabbage Soup,1981,Jean Girault,"Louis de Funès, Jean Carmet, Jacques Villeret",fr,98.0,2188,599,5,19,"comedy, science-fiction",fr,,8,4,12,19,48,129,132,133,42,71
13227,Nighthawks,1981,Bruce Malmuth,"Sylvester Stallone, Billy Dee Williams, Rutger Hauer",en,99.0,1854,625,7,27,"action, crime, thriller",us,R,14,4,9,28,68,215,158,56,13,57
5801,Taps,1981,Harold Becker,"George C. Scott, Timothy Hutton, Ronny Cox",en,126.0,1713,561,3,23,drama,us,PG,8,3,3,10,37,180,121,102,26,71
13528,Ms .45,1981,Abel Ferrara,"Zoë Lund, Albert Sinkys, Darlene Stuto",en,81.0,1345,552,5,19,"crime, thriller, action",us,R,8,8,11,12,50,136,148,108,39,32
7300,Southern Comfort,1981,Walter Hill,"Keith Carradine, Powers Boothe, Fred Ward",en,106.0,1453,525,9,25,"action, thriller",us,R,9,6,3,12,24,121,180,96,31,43
14596,Dead & Buried,1981,Gary Sherman,"James Farentino, Melody Anderson, Jack Albertson",en,94.0,1294,545,8,19,"horror, mystery",us,R,8,6,9,21,46,177,161,74,18,25
6164,The Postman Always Rings Twice,1981,Bob Rafelson,"Jack Nicholson, Jessica Lange, John Colicos",en,122.0,1497,532,2,31,"crime, drama, romance, thriller",us,R,9,10,7,17,42,153,166,71,15,42
8006,The Funhouse,1981,Tobe Hooper,"Elizabeth Berridge, Cooper Huckabee, Kevin Conway",en,95.0,1426,562,4,17,horror,us,R,11,15,27,49,100,194,85,43,5,33
1113,The Professional,1981,Georges Lautner,"Jean-Paul Belmondo, Robert Hossein, Elisabeth Margoni",fr,108.0,1513,492,1,24,"action, adventure, thriller",fr,,5,2,9,4,19,75,150,126,50,51
11174,Reds,1981,Warren Beatty,"Warren Beatty, Diane Keaton, Edward Herrmann",en,195.0,985,487,3,23,"drama, history, romance",us,PG,7,8,3,11,25,95,139,106,45,48
11775,La Chèvre,1981,Francis Veber,"Pierre Richard, Gérard Depardieu, Pedro Armendáriz Jr.",fr,94.0,1522,471,0,21,"adventure, comedy, crime",fr,,4,2,2,10,31,68,148,112,45,49
9538,Mommie Dearest,1981,Frank Perry,"Faye Dunaway, Diana Scarwid, Steve Forrest",en,128.0,1514,477,5,16,drama,us,PG,9,3,7,27,29,123,91,96,21,71
18028,The House by the Cemetery,1981,Lucio Fulci,"Catriona MacColl, Paolo Malco, Ania Pieroni",it,87.0,1231,516,6,17,"horror, mystery",it,NR,14,17,17,44,72,152,106,54,6,34
12321,Nice Dreams,1981,Tommy Chong,"Cheech Marin, Tommy Chong, Stacy Keach",en,88.0,1569,433,0,19,comedy,us,R,8,7,8,32,48,115,64,66,9,76
29965,The Prowler,1981,Joseph Zito,"Vicky Dawson, Christopher Goutman, Lawrence Tierney",en,89.0,862,393,5,16,"horror, mystery, thriller",us,R,8,10,12,30,83,118,75,27,6,24
18103,Galaxy of Terror,1981,Bruce D. Clark,"Edward Albert, Erin Moran, Ray Walston",en,81.0,1192,418,5,16,"action, horror, science-fiction, adventure",us,R,28,27,43,52,81,97,45,21,2,22
28894,Roadgames,1981,Richard Franklin,"Stacy Keach, Jamie Lee Curtis, Marion Edward",en,101.0,885,360,10,14,"thriller, mystery, horror",au,PG,5,5,7,9,48,105,100,40,24,17
11970,Absence of Malice,1981,Sydney Pollack,"Sally Field, Paul Newman, Bob Balaban",en,116.0,864,342,3,24,"drama, romance, crime",us,PG,6,2,0,7,22,91,96,81,7,30
5892,Wolfen,1981,Michael Wadleigh,"Albert Finney, Diane Venora, Edward James Olmos",en,115.0,849,343,0,16,"horror, thriller",us,R,10,6,5,15,43,104,74,32,8,35
1266,The Empire Strikes Back,1980,Irvin Kershner,"Mark Hamill, Harrison Ford, Carrie Fisher",en,124.0,129736,35312,79,39,"action, adventure, science-fiction",us,PG,160,96,64,122,390,1426,3806,8776,8894,11577
566,The Shining,1980,Stanley Kubrick,"Jack Nicholson, Shelley Duvall, Danny Lloyd",en,144.0,82977,27304,109,41,"horror, thriller",us,R,150,125,150,340,607,1812,3998,8453,5970,5699
656,Airplane!,1980,"David Zucker, Jerry Zucker, Jim Abrahams","Robert Hays, Julie Hagerty, Leslie Nielsen",en,88.0,43796,11525,41,32,comedy,us,PG,71,73,71,193,365,1299,2657,3472,1547,1776
410,The Blues Brothers,1980,John Landis,"John Belushi, Dan Aykroyd, James Brown",en,133.0,26906,7321,28,31,"comedy, crime, music",us,R,60,33,42,94,198,614,1526,2087,1111,1556
1034,Raging Bull,1980,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci",en,129.0,13197,5596,25,32,"drama, history",us,R,45,28,41,74,162,452,1118,1847,1025,804
2636,Friday the 13th,1980,Sean S. Cunningham,"Adrienne King, Betsy Palmer, Kevin Bacon",en,95.0,20681,6134,58,30,horror,us,R,77,138,110,341,587,1795,1491,883,247,464
1324,The Elephant Man,1980,David Lynch,"Anthony Hopkins, John Hurt, Anne Bancroft",en,124.0,9352,4172,24,31,"drama, history",us,PG,26,25,15,36,81,291,725,1526,858,589
4231,Superman II,1980,Richard Lester,"Christopher Reeve, Margot Kidder, Terence Stamp",en,127.0,16192,4443,24,32,"science-fiction, superhero, action, adventure",us,PG,43,42,43,144,264,1107,1292,894,196,417
6990,Caddyshack,1980,Harold Ramis,"Chevy Chase, Rodney Dangerfield, Ted Knight",en,98.0,13493,3734,13,24,comedy,us,R,50,37,49,124,198,680,881,837,236,642
633,The Fog,1980,John Carpenter,"Adrienne Barbeau, Tom Atkins, Jamie Lee Curtis",en,90.0,7021,2566,26,32,horror,us,R,31,30,36,93,190,662,772,417,134,200
3214,The Blue Lagoon,1980,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern",en,104.0,10011,2570,9,31,"adventure, romance, drama",us,R,92,56,82,187,366,719,540,265,105,156
2309,Flash Gordon,1980,Mike Hodges,"Sam J. Jones, Melody Anderson, Max von Sydow",en,111.0,8208,2201,16,25,"science-fiction, adventure, action",us,PG,33,34,54,109,167,581,457,385,113,267
4170,The Gods Must Be Crazy,1980,Jamie Uys,"Marius Weyers, Sandra Prinsloo, N!xau",en,109.0,7208,1863,2,32,"action, comedy",bw,PG,27,20,20,37,64,285,568,491,130,221
4269,Cannibal Holocaust,1980,Ruggero Deodato,"Robert Kerman, Francesca Ciardi, Perry Pirkanen",it,95.0,5615,1890,24,25,horror,it,NC-17,116,100,103,139,283,494,296,190,60,108
4285,The Final Countdown,1980,Don Taylor,"Kirk Douglas, Martin Sheen, Katharine Ross",en,103.0,5728,1504,13,30,"action, science-fiction, war",us,PG,19,16,13,40,133,383,375,291,82,151
11996,Nine to Five,1980,Colin Higgins,"Jane Fonda, Lily Tomlin, Dolly Parton",en,110.0,4310,1384,8,25,comedy,us,PG,9,12,12,50,48,317,312,351,84,188
6170,Dressed to Kill,1980,Brian De Palma,"Michael Caine, Nancy Allen, Angie Dickinson",en,105.0,3607,1411,18,27,"thriller, mystery, horror",us,R,17,15,11,35,99,291,429,330,86,98
8001,The Changeling,1980,Peter Medak,"George C. Scott, Trish Van Devere, Melvyn Douglas",en,107.0,3541,1297,13,20,horror,ca,R,13,7,14,27,100,214,452,301,68,101
6623,Altered States,1980,Ken Russell,"William Hurt, Blair Brown, Bob Balaban",en,103.0,3352,1284,10,22,"science-fiction, thriller, horror",us,R,16,10,18,64,84,306,345,261,76,104
13241,Stir Crazy,1980,Sidney Poitier,"Gene Wilder, Richard Pryor, Georg Stanford Brown",en,111.0,3877,1079,5,25,"comedy, crime",us,R,18,9,9,26,67,296,273,211,53,117
10212,Ordinary People,1980,Robert Redford,"Donald Sutherland, Mary Tyler Moore, Judd Hirsch",en,124.0,2370,1003,8,27,drama,us,R,9,9,5,27,38,135,265,301,100,114
6432,Popeye,1980,Robert Altman,"Robin Williams, Shelley Duvall, Ray Walston",en,114.0,4632,1134,6,24,"action, adventure, comedy, family, musical",us,PG,30,43,56,122,225,296,158,97,15,92
10217,Somewhere in Time,1980,Jeannot Szwarc,"Christopher Reeve, Jane Seymour, Christopher Plummer",en,103.0,2588,861,15,23,"drama, fantasy, romance",us,PG,16,7,9,28,60,130,241,181,56,133
17319,Cruising,1980,William Friedkin,"Al Pacino, Paul Sorvino, Karen Allen",en,102.0,2205,876,10,26,"thriller, crime, mystery",us,R,13,10,11,57,87,233,228,147,32,58
8959,The Long Good Friday,1980,John Mackenzie,"Bob Hoskins, Helen Mirren, Dave King",en,114.0,2124,780,4,25,"crime, drama, thriller",gb,R,8,4,2,10,33,98,256,215,83,71
7452,Smokey and the Bandit II,1980,Hal Needham,"Burt Reynolds, Jackie Gleason, Jerry Reed",en,101.0,3477,816,2,27,"action, comedy",us,PG,17,26,13,44,131,198,156,88,21,122
6967,Kagemusha,1980,Akira Kurosawa,"Tatsuya Nakadai, Tsutomu Yamazaki, Kenichi Hagiwara",ja,180.0,1541,718,2,29,"action, drama, history, war",jp,PG,13,5,5,13,15,60,158,241,108,100
10102,Inferno,1980,Dario Argento,"Leigh McCloskey, Irene Miracle, Eleonora Giorgi",it,107.0,1666,766,5,22,"horror, thriller",it,R,16,12,12,49,70,222,185,114,35,51
1849,American Gigolo,1980,Paul Schrader,"Richard Gere, Lauren Hutton, Héctor Elizondo",en,117.0,2317,770,5,27,"crime, drama, mystery",us,R,13,11,8,38,70,267,210,88,23,42
5928,Private Benjamin,1980,Howard Zieff,"Goldie Hawn, Eileen Brennan, Armand Assante",en,110.0,2612,717,1,23,comedy,us,R,5,9,12,35,63,240,157,111,18,67
1070,Brubaker,1980,Stuart Rosenberg,"Robert Redford, Yaphet Kotto, Jane Alexander",en,125.0,2035,664,1,23,"crime, drama",us,R,5,7,1,2,26,87,235,174,63,63
23255,Prom Night,1980,Paul Lynch,"Leslie Nielsen, Jamie Lee Curtis, Casey Stevens",en,93.0,1935,739,17,24,"horror, mystery",ca,R,12,14,18,122,175,190,109,40,12,47
2254,Fame,1980,Alan Parker,"Irene Cara, Barry Miller, Maureen Teefy",en,133.0,2372,664,2,23,"drama, music, musical",us,R,10,6,5,29,51,170,155,140,32,65
16779,Maniac,1980,William Lustig,"Joe Spinell, Caroline Munro, Abigail Clayton",en,88.0,1443,684,7,22,horror,us,NR,12,17,25,52,80,163,144,94,34,63
9544,Xanadu,1980,Robert Greenwald,"Olivia Newton-John, Gene Kelly, Michael Beck",en,96.0,2106,685,7,21,"fantasy, romance, science-fiction, musical",us,PG,21,20,36,49,104,132,79,51,17,97
8712,Used Cars,1980,Robert Zemeckis,"Kurt Russell, Jack Warden, Gerrit Graham",en,113.0,1800,586,10,25,comedy,us,R,9,9,5,10,41,184,166,73,24,65
10510,Any Which Way You Can,1980,Buddy Van Horn,"Clint Eastwood, Sondra Locke, Geoffrey Lewis",en,115.0,2558,583,2,26,"action, adventure, comedy",us,PG,13,35,6,15,73,144,126,72,22,77
8048,Cheech & Chong's Next Movie,1980,Tommy Chong,"Cheech Marin, Tommy Chong, Evelyn Guerrero",en,99.0,2406,560,1,18,"action, adventure, comedy",us,R,9,10,15,19,59,175,104,78,13,78
21485,Alligator,1980,Lewis Teague,"Robert Forster, Robin Riker, Michael V. Gazzo",en,91.0,1568,565,8,25,"horror, science-fiction, thriller",us,R,10,5,11,28,79,184,121,71,18,38
10275,Coal Miner's Daughter,1980,Michael Apted,"Sissy Spacek, Tommy Lee Jones, Levon Helm",en,125.0,1676,516,1,20,"drama, music, history",us,PG,8,8,1,10,17,69,129,163,26,85
15022,City of the Living Dead,1980,Lucio Fulci,"Christopher George, Catriona MacColl, Carlo De Mejo",it,93.0,1382,569,10,20,"horror, fantasy, mystery",it,NR,12,12,23,42,67,166,114,68,20,45
9883,The Big Red One,1980,Samuel Fuller,"Lee Marvin, Mark Hamill, Robert Carradine",en,113.0,1585,493,5,24,"drama, war",us,PG,9,4,4,12,36,99,144,81,43,61
131,The Party,1980,Claude Pinoteau,"Claude Brasseur, Brigitte Fossey, Sophie Marceau",fr,110.0,1478,472,1,26,"comedy, romance, drama",fr,,6,5,5,22,33,112,127,100,26,35
10690,Urban Cowboy,1980,James Bridges,"John Travolta, Debra Winger, Scott Glenn",en,132.0,1835,443,4,18,"drama, romance, western",us,PG,9,8,10,22,23,107,114,67,29,54
18442,Humanoids from the Deep,1980,Barbara Peeters,"Doug McClure, Ann Turkel, Vic Morrow",en,80.0,1286,475,4,16,"horror, science-fiction",us,R,13,15,20,42,113,130,75,34,7,26
19689,Motel Hell,1980,Kevin Connor,"Rory Calhoun, Paul Linke, Nancy Parsons",en,102.0,1186,448,6,16,"comedy, horror",us,R,8,3,17,25,86,117,96,45,13,38
6084,Heaven's Gate,1980,Michael Cimino,"Kris Kristofferson, Christopher Walken, John Hurt",en,217.0,1003,412,10,24,"drama, western, history",us,R,6,9,7,19,47,128,69,57,22,48
27018,Terror Train,1980,Roger Spottiswoode,"Ben Johnson, Jamie Lee Curtis, Hart Bochner",en,97.0,1087,442,5,16,"horror, thriller",ca,R,8,9,24,39,88,139,72,23,5,33
8703,Battle Beyond the Stars,1980,"Roger Corman, Jimmy T. Murakami","Richard Thomas, Robert Vaughn, John Saxon",en,103.0,1434,439,7,18,"science-fiction, action, adventure",us,PG,4,14,15,42,103,110,71,40,11,27
8905,The Long Riders,1980,Walter Hill,"David Carradine, Keith Carradine, Robert Carradine",en,100.0,1149,384,1,24,"western, action, crime, drama, history",us,R,7,5,4,12,22,109,105,76,11,32
6125,The Taming of the Scoundrel,1980,"Pipolo, Castellano","Adriano Celentano, Ornella Muti, Edith Peters",it,104.0,870,360,0,17,comedy,it,,4,5,3,8,10,39,94,103,45,49
7047,Herbie Goes Bananas,1980,Vincent McEveety,"Cloris Leachman, Charles Martin Smith, John Vernon",en,93.0,1789,403,1,23,"adventure, comedy, fantasy, family",us,G,7,9,16,66,62,75,66,30,9,59
9176,Shogun Assassin,1980,"Kenji Misumi, Robert Houston","Tomisaburō Wakayama, Akihiro Tomikawa, Kayo Matsuo",en,85.0,1143,355,2,19,"action, adventure",jp,,3,8,5,10,11,51,89,76,31,67
28051,Pixote,1980,Héctor Babenco,"Fernando Ramos da Silva, Jorge Julião, Gilberto Moura",pt,127.0,591,339,4,13,"crime, drama",br,R,4,2,3,2,4,22,55,109,56,62
6434,Stardust Memories,1980,Woody Allen,"Woody Allen, Charlotte Rampling, Jessica Harper",en,89.0,731,362,6,24,"comedy, drama, romance",us,PG,6,2,5,8,20,66,103,88,24,40
12153,Saturn 3,1980,Stanley Donen,"Farrah Fawcett, Kirk Douglas, Harvey Keitel",en,87.0,1269,394,1,21,"science-fiction, thriller",gb,R,9,14,25,38,96,96,41,30,3,41
6430,Super Fuzz,1980,Sergio Corbucci,"Terence Hill, Ernest Borgnine, Joanne Dru",it,104.0,1276,338,2,20,"action, comedy, science-fiction, fantasy",it,PG,10,3,6,12,22,88,102,43,19,33
3453,The Mirror Crack'd,1980,Guy Hamilton,"Angela Lansbury, Geraldine Chaplin, Tony Curtis",en,105.0,1117,338,8,23,"crime, mystery, thriller",us,PG,5,2,3,11,41,111,83,41,12,29
6643,The Young Master,1980,Jackie Chan,"Jackie Chan, Yuen Biao, Wai Pak",zh,107.0,1187,325,2,24,"action, comedy",hk,,3,6,4,10,18,71,113,49,19,32
